0.5187589518290713,0.19491473044272567,0.784538689301845,0.3543679515908855,0.6853751566456234,0.4004902416435032,0.9147989579745867,0.3276181671839462,0.1950206775514337,0.584892061059211,0.7159347359665736,0.777764062985752,0.4491296802393139,0.7176290686945137,0.48806561421835826,0.9901703083151827
0.6478015802913636,0.10144471837432267,0.5898399681224683,0.9614739067257264,0.13902224774376204,0.8943764529897142,0.25388854212415635,0.27780610302385955,0.5053046907367224,0.5362026500216733,0.40923868074174274,0.360300718693916,0.73539886774797,0.9378026492338858,0.74989860042237,0.6614357437787455
0.15345912555388375,0.7207700027981971,0.5527438906964763,0.132749300459864,0.40251223277596304,0.6433337063763633,0.8406868883452048,0.3333901818290832,0.9175083948859954,0.4317146746806073,0.9304739861174909,0.37347906975926126,0.007960326397423723,0.27140021134206727,0.7963260861191211,0.32519396267131717
0.931577571363043,0.8267242202204531,0.8300205008201956,0.9815581136739981,0.07589782399250122,0.4599454645936284,0.97879914324003,0.26819355111672627,0.39970826005936244,0.7905642889584092,0.3444099458163843,0.1683091931752264,0.5625652547304266,0.24941785622885138,0.394178407625139,0.7908598836391413
0.8107863526183466,0.4086374497476517,0.07938001131879102,0.6702281659723447,0.19946321907191855,0.06338017962279452,0.7788680948538758,0.7659484451770278,0.12783641146851477,0.36137626797939715,0.25793195030115423,0.6573517441567782,0.21166516441511662,0.7584344241895163,0.2187783156572699,0.5078136076621629
0.6409738949251093,0.879376293504234,0.02749008425755395,0.39831736167000675,0.9383844267467503,0.5982518325951267,0.25721595679461984,0.7802551716076861,0.8680667160692543,0.3823574938708446,0.9541700456407494,0.7042393610061112,0.23997343432764073,0.6690459482563513,0.45738121941519294,0.3123236104255749
0.6851441701484413,0.9384141201323445,0.3254867480052316,0.5816485888687593,0.7861141159126399,0.8375338497634921,0.8996614287345777,0.6884580868276392,0.6427412266972101,0.5785886446970502,0.9151976875615294,0.016281463391117024,0.6110709599472179,0.5630545048298393,0.8284890570737472,0.6815190703718579
0.8841716292259558,0.003933110227210879,0.7680497060759829,0.5610681834462242,0.9514541988789759,0.48423884088716695,0.9175833330910164,0.05767557053393646,0.6338409582853088,0.14339992867548657,0.5792079164425196,0.06372226397545921,0.8877012626750801,0.6412974664734001,0.8227384652764919,0.3816073391192195
0.5689156932746757,0.5219925354609843,0.7856642068407337,0.22202486624180506,0.43015211277485,0.13481496968257523,0.5090469650351688,0.3875235749940268,0.6616736683517604,0.6497482039777703,0.9591996453612082,0.7750161794301474,0.09490152140925068,0.3174982637516659,0.21270771832961932,0.2711088327796124
0.2608123346750476,0.812248711469577,0.6297956406662021,0.39251540184496214,0.29526450884355504,0.1400480157247942,0.63469771897167,0.02354623024011715,0.8215005555866853,0.8690767765931535,0.48422401720913255,0.5404339698209398,0.42282365448951786,0.2684191387851933,0.009353259206016262,0.1261287805258351
0.12124448535197418,0.8635559872972514,0.48507217122988433,0.9846674531291713,0.6205622552957405,0.11163235248500936,0.3122950382327966,0.5016771897281205,0.43506346538519847,0.43666559864268484,0.2128147048640141,0.09307759866040788,0.1440179077726147,0.11609207639774721,0.5835355009105274,0.38014673977113744
0.7546806512367104,0.5449890563948844,0.3214299567210165,0.06170179231321271,0.9517041090425178,0.1792563353322606,0.39673697459403046,0.5233519241414343,0.8591647584274585,0.36395820291244585,0.9044671990824212,0.8489785702656286,0.9161326737001669,0.4433869042576418,0.19007579762039584,0.6519219602095488
0.7254151403411643,0.9942401967232742,0.5933670887483542,0.6757527128810619,0.4140287984722598,0.9118045658945243,0.33952030132605515,0.62617177287611,0.8742629209146822,0.46404136769851523,0.20769894514593834,0.25473021913239347,0.6106963214830341,0.2737550389098734,0.8173944027370976,0.8529416245716502
0.7062423075210018,0.7895925100642642,0.7097198520600397,0.3049558270789414,0.5805557569794974,0.09787751891091423,0.9906418218355465,0.09459907753413033,0.18706389076644492,0.6913662046668398,0.2731804386947847,0.16152081002964358,0.3852448538243478,0.9569412441791298,0.09658817660283625,0.1286530467040118
0.757053304598156,0.02741885110326847,0.83003494864593,0.055650637534050085,0.7825907910345529,0.06525586927324611,0.1981924524248344,0.8089084098028032,0.5057784974819605,0.7329851653641549,0.8324805048360947,0.6128376038939058,0.4402908288336628,0.8640432825336936,0.43916720703150625,0.6759185749393527
0.606555162406574,0.33846705039876346,0.6106995780286886,0.021910150224702107,0.8471007788344467,0.03194306397961866,0.8926909513299535,0.46972886223073174,0.8871182416111876,0.9159271092017112,0.8419230791607797,0.5796504259277001,0.6984992301633285,0.8953299525381011,0.5392902397335446,0.13527950890377893
